page_no,series,standard,thread_form,size,size_system,pitch_or_tpi,grade,edp_code,price_per_piece,moq_flag,source_note
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,1/2,inch,,SPPT,,1143,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,1/2,inch,,Standard,,954,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,1/2,inch,,SF/RS,,1000,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,1/2,inch,,SPPT,,1143,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,1/2,inch,,Standard,,2269,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSPT,1/2,inch,,Standard,,3057,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,NPT,1/2,inch,,Standard,,3117,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,9/16,inch,,Standard,,1381,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,9/16,inch,,SF/RS,,1453,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,9/16,inch,,SPPT,,1663,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,9/16,inch,,Standard,,1381,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,9/16,inch,,SF/RS,,1447,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,9/16,inch,,SPPT,,1663,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,5/8,inch,,Standard,,1381,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,5/8,inch,,SF/RS,,1447,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,5/8,inch,,SPPT,,1663,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,5/8,inch,,Standard,,1381,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,5/8,inch,,SF/RS,,1447,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,5/8,inch,,SPPT,,1663,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,5/8,inch,,Standard,,2513,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,3/4,inch,,Standard,,2095,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,3/4,inch,,SF/RS,,2201,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,3/4,inch,,SPPT,,2521,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,3/4,inch,,Standard,,2095,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,3/4,inch,,SF/RS,,2201,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,3/4,inch,,SPPT,,2521,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,3/4,inch,,Standard,,3371,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSPT,3/4,inch,,Standard,,4528,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,NPT,3/4,inch,,Standard,,4619,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,7/8,inch,,Standard,,2892,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,7/8,inch,,SF/RS,,3028,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,7/8,inch,,SPPT,,3467,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,7/8,inch,,Standard,,2892,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,7/8,inch,,SF/RS,,3028,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,7/8,inch,,SPPT,,3467,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,7/8,inch,,Standard,,4159,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1""",inch,,Standard,,3622,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1""",inch,,SF/RS,,3808,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1""",inch,,SPPT,,4352,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1""",inch,,Standard,,3622,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1""",inch,,SF/RS,,3808,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1""",inch,,SPPT,,4352,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,"1""",inch,,Standard,,5257,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSPT,"1""",inch,,Standard,,7034,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,NPT,"1""",inch,,Standard,,7206,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.1/8""",inch,,Standard,,4866,#,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.1/8""",inch,,SF/RS,,5112,#,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.1/8""",inch,,SPPT,,5840,#,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.1/8""",inch,,Standard,,4866,#,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.1/8""",inch,,SF/RS,,5112,#,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.1/8""",inch,,SPPT,,5840,#,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,"1.1/8""",inch,,Standard,,7235,#,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.1/4""",inch,,Standard,,5865,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.1/4""",inch,,SF/RS,,6158,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.1/4""",inch,,SPPT,,7043,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.1/4""",inch,,Standard,,5865,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.1/4""",inch,,SF/RS,,6158,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.1/4""",inch,,SPPT,,7043,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,"1.1/4""",inch,,Standard,,7884,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSPT,"1.1/4""",inch,,Standard,,10061,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,NPT,"1.1/4""",inch,,Standard,,10287,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.3/8""",inch,,Standard,,7563,#,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.3/8""",inch,,SF/RS,,7954,#,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.3/8""",inch,,SPPT,,9078,#,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.3/8""",inch,,Standard,,7563,#,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.3/8""",inch,,SF/RS,,7954,#,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.3/8""",inch,,SPPT,,9078,#,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.1/2""",inch,,Standard,,9089,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.1/2""",inch,,SF/RS,,9548,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.1/2""",inch,,SPPT,,10908,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.1/2""",inch,,Standard,,9089,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.1/2""",inch,,SF/RS,,9548,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.1/2""",inch,,SPPT,,10908,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,"1.1/2""",inch,,Standard,,9833,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSPT,"1.1/2""",inch,,Standard,,12303,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,NPT,"1.1/2""",inch,,Standard,,12760,,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.5/8""",inch,,Standard,,10659,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.5/8""",inch,,SF/RS,,11193,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.5/8""",inch,,Standard,,10659,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.5/8""",inch,,SF/RS,,11193,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.3/4""",inch,,Standard,,12861,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"1.3/4""",inch,,SF/RS,,13505,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.3/4""",inch,,Standard,,12861,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"1.3/4""",inch,,SF/RS,,14712,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,"1.3/4""",inch,,Standard,,15065,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"2""",inch,,Standard,,17866,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"2""",inch,,SF/RS,,18760,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"2""",inch,,Standard,,17866,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,UNF/UNC,"2""",inch,,SF/RS,,18760,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,"2""",inch,,Standard,,17648,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSPT,"2""",inch,,Standard,,22519,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,NPT,"2""",inch,,Standard,,23056,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"2.1/4""",inch,,Standard,,26686,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"2.1/4""",inch,,SF/RS,,28024,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,"2.1/4""",inch,,Standard,,30501,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"2.1/2""",inch,,Standard,,35046,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"2.1/2""",inch,,SF/RS,,36799,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,"2.1/2""",inch,,Standard,,44006,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSPT,"2.1/2""",inch,,Standard,,69606,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,NPT,"2.1/2""",inch,,Standard,,72909,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"2.3/4""",inch,,Standard,,43723,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"2.3/4""",inch,,SF/RS,,45912,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,"2.3/4""",inch,,Standard,,49104,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"3""",inch,,Standard,,58663,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSW/BSF,"3""",inch,,SF/RS,,61603,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,"3""",inch,,Standard,,58444,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSPT,"3""",inch,,Standard,,91084,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,NPT,"3""",inch,,Standard,,95423,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,"3.1/2""",inch,,Standard,,73675,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSPT,"3.1/2""",inch,,Standard,,120074,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,NPT,"3.1/2""",inch,,Standard,,125733,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSP,"4""",inch,,Standard,,92611,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,BSPT,"4""",inch,,Standard,,151224,~,
3,HSS Hand / Short Machine / Long Shank,BS-949 / ANSI,NPT,"4""",inch,,Standard,,158414,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,1.0 X 0.25,metric,,Standard,,1041,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,1.2 X 0.25,metric,,Standard,,1041,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,1.4 X 0.35,metric,,Standard,,897,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,1.4 X 0.35,metric,,SF/RS,,937,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,1.4 X 0.35,metric,,SPPT,,1088,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,1.6 X 0.35,metric,,Standard,,897,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,1.6 X 0.35,metric,,SF/RS,,937,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,1.6 X 0.35,metric,,SPPT,,1088,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,1.8 X 0.35,metric,,Standard,,897,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,1.8 X 0.35,metric,,SF/RS,,937,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,1.8 X 0.35,metric,,SPPT,,1088,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.0 X 0.40,metric,,Standard,,643,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.0 X 0.40,metric,,SF/RS,,671,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.0 X 0.40,metric,,SPPT,,760,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.2 X 0.45,metric,,Standard,,643,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.2 X 0.45,metric,,SF/RS,,671,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.2 X 0.45,metric,,SPPT,,760,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.3 X 0.40,metric,,Standard,,643,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.3 X 0.40,metric,,SF/RS,,671,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.3 X 0.40,metric,,SPPT,,760,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.5 X 0.45,metric,,Standard,,643,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.5 X 0.45,metric,,SF/RS,,671,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.5 X 0.45,metric,,SPPT,,760,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.6 X 0.45,metric,,Standard,,643,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.6 X 0.45,metric,,SF/RS,,671,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,2.6 X 0.45,metric,,SPPT,,760,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,3.0 X 0.50,metric,,Standard,,390,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,3.0 X 0.50,metric,,SF/RS,,423,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,3.0 X 0.50,metric,,SPPT,,491,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,3.0 X 0.50,metric,,Long Shank A/C/D,,859,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,3.0 X 0.50,metric,,Long Shank B (SPPT),,1011,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,3.5 X 0.60,metric,,Standard,,390,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,3.5 X 0.60,metric,,SF/RS,,423,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,3.5 X 0.60,metric,,SPPT,,491,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,3.5 X 0.60,metric,,Long Shank A/C/D,,859,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,3.5 X 0.60,metric,,Long Shank B (SPPT),,1011,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,4.0 X 0.70,metric,,Standard,,390,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,4.0 X 0.70,metric,,SF/RS,,423,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,4.0 X 0.70,metric,,SPPT,,491,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,4.0 X 0.70,metric,,Long Shank A/C/D,,859,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,4.0 X 0.70,metric,,Long Shank B (SPPT),,1011,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,4.5 X 0.75,metric,,Standard,,419,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,4.5 X 0.75,metric,,SF/RS,,447,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,4.5 X 0.75,metric,,SPPT,,518,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,4.5 X 0.75,metric,,Long Shank A/C/D,,630,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,4.5 X 0.75,metric,,Long Shank B (SPPT),,748,#,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,5.0 X 0.80,metric,,Standard,,419,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,5.0 X 0.80,metric,,SF/RS,,447,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,5.0 X 0.80,metric,,SPPT,,518,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,5.0 X 0.80,metric,,Long Shank A/C/D,,616,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,5.0 X 0.80,metric,,Long Shank B (SPPT),,748,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,6.0 X 1.00,metric,,Standard,,419,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,6.0 X 1.00,metric,,SF/RS,,447,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,6.0 X 1.00,metric,,SPPT,,518,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,6.0 X 1.00,metric,,Long Shank A/C/D,,662,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,6.0 X 1.00,metric,,Long Shank B (SPPT),,806,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,7.0 X 1.00,metric,,Standard,,535,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,7.0 X 1.00,metric,,SF/RS,,555,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,7.0 X 1.00,metric,,SPPT,,633,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,7.0 X 1.00,metric,,Long Shank A/C/D,,747,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,7.0 X 1.00,metric,,Long Shank B (SPPT),,878,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,8.0 X 1.25,metric,,Standard,,504,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,8.0 X 1.25,metric,,SF/RS,,519,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,8.0 X 1.25,metric,,SPPT,,599,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,8.0 X 1.25,metric,,Long Shank A/C/D,,718,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,8.0 X 1.25,metric,,Long Shank B (SPPT),,878,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,9.0 X 1.25,metric,,Standard,,609,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,9.0 X 1.25,metric,,SF/RS,,647,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,9.0 X 1.25,metric,,SPPT,,747,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,9.0 X 1.25,metric,,Long Shank A/C/D,,918,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,9.0 X 1.25,metric,,Long Shank B (SPPT),,1095,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,10.0 X 1.50,metric,,Standard,,609,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,10.0 X 1.50,metric,,SF/RS,,647,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,10.0 X 1.50,metric,,SPPT,,747,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,10.0 X 1.50,metric,,Long Shank A/C/D,,918,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,10.0 X 1.50,metric,,Long Shank B (SPPT),,1095,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,11.0 X 1.50,metric,,Standard,,947,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,11.0 X 1.50,metric,,SF/RS,,1000,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,11.0 X 1.50,metric,,SPPT,,1143,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,11.0 X 1.50,metric,,Long Shank A/C/D,,1333,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,11.0 X 1.50,metric,,Long Shank B (SPPT),,1572,~,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,12.0 X 1.75,metric,,Standard,,947,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,12.0 X 1.75,metric,,SF/RS,,1000,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,12.0 X 1.75,metric,,SPPT,,1143,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,12.0 X 1.75,metric,,Long Shank A/C/D,,1297,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,12.0 X 1.75,metric,,Long Shank B (SPPT),,1534,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,14.0 X 2.00,metric,,Standard,,1378,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,14.0 X 2.00,metric,,SF/RS,,1453,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,14.0 X 2.00,metric,,SPPT,,1663,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,14.0 X 2.00,metric,,Long Shank A/C/D,,1882,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,14.0 X 2.00,metric,,Long Shank B (SPPT),,2229,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,16.0 X 2.00,metric,,Standard,,1378,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,16.0 X 2.00,metric,,SF/RS,,1453,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,16.0 X 2.00,metric,,SPPT,,1663,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,16.0 X 2.00,metric,,Long Shank A/C/D,,1882,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,16.0 X 2.00,metric,,Long Shank B (SPPT),,2229,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,18.0 X 2.50,metric,,Standard,,2080,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,18.0 X 2.50,metric,,SF/RS,,2181,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,18.0 X 2.50,metric,,SPPT,,2494,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,18.0 X 2.50,metric,,Long Shank A/C/D,,2765,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,18.0 X 2.50,metric,,Long Shank B (SPPT),,3250,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,20.0 X 2.50,metric,,Standard,,2652,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,20.0 X 2.50,metric,,SF/RS,,2784,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,20.0 X 2.50,metric,,SPPT,,3178,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,20.0 X 2.50,metric,,Long Shank A/C/D,,3396,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,20.0 X 2.50,metric,,Long Shank B (SPPT),,3998,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,22.0 X 2.50,metric,,Standard,,2843,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,22.0 X 2.50,metric,,SF/RS,,2978,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,22.0 X 2.50,metric,,SPPT,,3404,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,22.0 X 2.50,metric,,Long Shank A/C/D,,3799,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,22.0 X 2.50,metric,,Long Shank B (SPPT),,4476,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,24.0 X 3.00,metric,,Standard,,3167,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,24.0 X 3.00,metric,,SF/RS,,3321,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,24.0 X 3.00,metric,,SPPT,,3799,,
4,HSS Hand / Short Machine / Long Shank,IS-6175,Metric Coarse,24.0 X 3.00,metric,,Long Shank A/C/D,,4123,,
